

9914 36854 2861	132	0.055644 89	0.048627 13.818835 0.1261052404571922 0.07050635464998992
281903 2312497 20315 146 22.607901 74 11.737710 67.291926 0.48081380929613937 0.0006101389485035633
683446 7583376 68062 146 16.066866 84 9.977997 123.116284 0.309399978813541 0.006928125996786871
1382908 16917053 282306 144	47.630009 90 31.343861 149.645218 0.3419303993832964 6.218779557280744e-05
1634989	19753078 72556 110 275.432678 64 159.977829	145.962027 0.4191762932356196 0.28387652760966586
9845725	57156537 2925419 143 148.593521	107	123.997231 33.700505 0.16552733816705245 0.07289508898532104
